,content,label
192,"國際商會和世衛組織的聯合聲明：私營部門爲抗擊COVID-19疫情發出空前的行動呼籲

爲協同抗擊2019冠狀病毒病（COVID-19）大流行疫情，國際商會和世界衛生組織（世衛組織）同意密切開展合作，確保爲全球商界提供最新和最可靠的信息以及有針對性的指導意見。

COVID-19大流行是全球衛生界以及整個社會面臨的緊急突發事件，政府、個人和企業需要立即採取有效應對行動。各企業在儘量減少傳播的可能性和對社會的影響方面發揮着關鍵作用。早期採取果斷和有效的行動將能降低員工面臨的短期風險以及對企業和經濟造成的長期影響。
爲協助集體抗疫努力，國際商會將經常向加入國際商會網絡的4500萬家企業發送最新建議，使各地企業都能採取明智和有效的行動，以保護員工、顧客和當地社區，並協助生產和運送必需品。
國際商會還將通過調查全球私營部門網絡和查明全球企業界應對情況，進一步促進COVID-19疫情的信息交流工作。這將有助於鼓勵企業採取適當預防措施，並提供新的數據和反饋，支持各國政府和國際社會的努力。
當務之急是，企業應該制定或更新、準備啓用或實施業務連續性計劃。業務連續性計劃意在通過採取以下措施來減少傳播：增進員工對該疾病、症狀和適當行爲的瞭解；建立報告系統，通報任何病例和追蹤接觸者；準備必需品；限制旅行和保持社交距離；計劃在必要時採取遠程辦公等措施。

國際商會大力支持世衛組織呼籲世界各國政府採用政府各部門和全社會參與方法，以協同應對COVID-19大流行疫情。抑制COVID-19進一步傳播和減輕其影響應是各國元首和政府首腦的重中之重。爲開展政治行動，應與私營部門和民間社會進行協調，以便最廣泛地傳遞信息和盡力提高效率。
• 各國政府應承諾爲抗擊COVID-19提供一切必要資源，最大限度地減少延誤，並確保跨境醫療用品和其他必需品供應鏈能夠高效順利運轉。
• 國際商會和世衛組織鼓勵各國商會與聯合國派駐各國的工作團隊（包括世衛組織國家辦事處）緊密合作，指定協調人統一協調這方面合作。
• 國際商會鼓勵各國分會支持本國開展應對工作，並通過向www.covid19responsefund.org捐款，協助世衛組織協調全球應對工作。
隨着大流行疫情的發展，國際商會祕書長約翰·丹頓先生和世衛組織總幹事譚德塞博士將繼續進行協調。",1
193,"研究人員首次發現新冠病毒“逃離”細胞途徑：溶酶體是關鍵

科技日報訊 （實習記者張佳欣）根據美國國立衛生研究院（NIH）官網10月28日最新消息，研究人員首次發現了新冠病毒退出細胞的生物途徑，即病毒可通過溶酶體從受感染的細胞中分離出來。更好地瞭解這一途徑可能爲阻止新冠病毒的傳播提供重要研究視角。相關研究成果發表於10月28日的《細胞》期刊。

此前，科學家們已經知道，病毒進入細胞並感染細胞，在逃離之前利用細胞的蛋白質進行自我複製。然而，研究人員對病毒到底是如何離開細胞的瞭解有限。

NIH心肺血液研究所宿主病原動力學實驗室主任阿爾坦·邦尼特博士的研究小組使用顯微鏡成像和涉及人類細胞的病毒特異性標記物設計了一項實驗。他們發現，新冠病毒以某種方式靶向高度酸性的溶酶體並聚集在那裏。

這一發現給研究團隊提出了問題：如果新冠病毒在溶酶體中積累，而溶酶體是酸性的，爲什麼新冠病毒在離開之前仍完好無損？

一系列實驗表明，新冠病毒感染細胞時，溶酶體會被去酸化，這會顯著削弱這種破壞性酶的活性，從而損害細胞的免疫機制。病毒會利用溶酶體從細胞中逃脫，同時在“抽身”之前自我複製，導致更多細胞被感染且影響溶酶體正常功能的發揮。

瞭解這一機制後，研究人員或可找到破壞這一途徑的方法，阻止溶酶體將病毒輸送到細胞外；或者重新酸化溶酶體，以恢復其在新冠病毒感染細胞時應發揮的正常功能。

目前，科學家已經開發出一種實驗性的酶抑制劑，它可以有效地阻止新冠病毒退出細胞。

阿爾坦·邦尼特說：“我們認爲，這一非常基本的細胞生物學發現可以幫助解釋臨牀上觀察到的新冠肺炎患者免疫系統異常問題。”同時，這一發現或能幫助研究人員開發出新的、更有效的抗病毒療法，如靶向療法來對抗新冠肺炎。

",1
194,"【全球新聞】COVID-19而發行的兒童故事書（可免費獲取此書）

【全球新聞】4月份新發行COVID-19故事書

這本書是由專業的聯合國社會心理支持團編寫而成，非常適合在疫情間父母們陪着孩子一起閱讀，簡直是消磨時光的又一個父母寶器。這本書更是向孩子們解釋了大人們難以啓齒或無法說清楚這個時代正在發生的災難帶來的莫大變化。



書名：《你是我心中的英雄：孩子們如何抗擊2019冠狀病毒病！》

故事內容：藉助一個神奇的動物，阿里奧，說明了兒童如何能夠保護自己、家人和朋友免受冠狀病毒的侵害，以及面對快速變化的新現實如何控制不安的情緒。

適用年齡段：6-11歲的兒童",1
195,"美國國立衛生研究院（NIH）正在進行COVID-19預防性單克隆抗體的臨牀試驗

目前，兩項在健康成年人中進行的安慰劑對照雙盲臨牀試驗正在評估實驗性單克隆抗體（mAb）是否可以預防SARS-CoV-2冠狀病毒感染。這些試驗由美國國立衛生研究院（NIH）的國家過敏和傳染病研究所（NIAID）主持。這些試驗招募了因工作或在家中與SARS-CoV-2感染者密切接觸而有感染風險的成年人。

NIAID的Anthony S. Fauci博士說：“COVID-19預防網絡旨在快速有效地進行大規模試驗。該網絡將使我們能夠測試單克隆抗體的安全性和有效性，以確定如何降低SARS-CoV-2感染水平”。

第一項試驗是評估REGN-COV-2，REGN-COV-2是Regeneron公司的研究性雙mAb組合，該組合旨在與SARS-CoV-2刺突蛋白上的兩個點結合並阻止其進入健康細胞。該試驗將招募大約2,000名無症狀的成年人，他們是SARS-CoV-2感染者的家庭接觸者。在服用REGN-CoV-2或安慰劑之前，參與者必須在96小時內與感染者保持密切接觸。除了評估安全性外，該試驗還將確定REGN-COV-2是否可以預防已經感染者的感染或疾病症狀。療效評估將在給予REGN-COV-2或安慰劑後的一個月內進行。療效評估期結束後，將對所有試驗參與者進行七個月的隨訪。

第二項試驗是評估LY-CoV555，LY-CoV555是禮來公司的科學家從COVID-19患者中分離出的mAb。研究人員將評估LY-CoV555與安慰劑相比在8周內的預防功效和安全性。",1
196,"2月7日凌晨2點58分，武漢市中心醫院眼科醫生李文亮在抗擊新型冠狀病毒感染的肺炎疫情中不幸感染，因病情惡化，經搶救無效去世。此時，距離他確診爲感染新型冠狀病毒，只過去了不到一週時間。

武漢市衛健委7日凌晨發佈公告，向李文亮醫生表示沉痛哀悼並向其家屬表示深切慰問。

深一度記者在2月7日零時零五分時，從一名微博認證爲武漢市中心醫院急診科護士的@李夢萍Camille處獲悉，李文亮仍在通過人工肺（ECMO）進行搶救，搶救於當晚9時許開始。她表示，“這個病本來病情變化就很快，可能前一刻還在說話的人，後一刻就不行了”。

李文亮醫生凌晨去世，有人因他而“避過一劫”
武漢中心醫院凌晨3點48分在官微發佈消息

2月1日確診，病情多次反覆
2月1日，李文亮向深一度記者描述自己的病情：“還是呼吸困難，肺功能恢復比較慢。”當日，他拒絕繼續接受其他媒體採訪，“有點累，我想先好好養病”。李文亮認爲，肥胖或許是導致他恢復緩慢的原因。

負責護理李文亮的一名護士此前在接受媒體採訪時表示，李文亮發燒很嚴重，經常都是39.6度、39.7度，打針用藥都沒用，而且呼吸困難。“嚴重的時候，他表情痛苦，上氣不接下氣，面色紫紺，我就給他戴上面罩，高流量吸氧。”

在接下來幾天，李文亮的病情一直反覆。按照醫生的指示，她給李文亮使用了佐克（消炎藥）、左氧氟沙星（抗菌消炎）、利巴韋林（抗病毒）、奧司他韋（抗病毒），還有丙種球蛋白，用來增強病人的免疫力。李文亮在接受記者採訪時表示，治療使用的免疫球蛋白是自費託人從外面買的，一瓶價格在600元，每天需打8瓶。

李文亮的朋友圈設置爲“僅三天可見”。他熱愛美食，朋友圈裏曬過很多食物，自從生病後，他就沒怎麼發過朋友圈了，如今，朋友圈只剩下一條線和冰冷的十三個字。

至遲從2月5日開始，李文亮便感受到了病情的加重。這天下午，李文亮通過微信告訴財新記者，其病情有所反覆。“這兩天不如之前，高流量+面罩氧飽也只有88-99，呼吸困難加重、氧飽（血液氧氣飽和度）87、心率122。我前天（2月3日）動脈血氧分壓110，今天只有64了。”

李文亮醫生凌晨去世，有人因他而“避過一劫”
7日凌晨，搶救李文亮醫生的呼吸與危重症醫學監護室門外 攝影/財新丁剛

醫生曾表示病情將出現拐點
1月10日，李文亮開始出現咳嗽、發燒，CT結果顯示雙肺多發感染，磨玻璃樣病變。他於1月12日住院，14日轉至呼吸科隔離病房。此後，他又逐漸出現呼吸加重的問題，於24日轉至重症監護室。

1月26日，李文亮表示，“醫生說這幾天應該就該開始出現拐點，但是肺功能恢復時間比較慢。”

1月28日，李文亮接受深一度採訪時描述自己病症的發展過程，“我一開始主要就是發熱、噁心，後來高燒慢慢退了，覺得有希望了。但是16號之後呼吸困難加重，完全不能下牀，大小便都在牀上。24號轉到呼吸內科重症監護室。現在採用抗生素、激素、抗病毒類藥物和高流量吸氧治療。”

李文亮從未去過華南海鮮市場，他認爲自己被感染是因爲接診了一名疑似病人。“1月7、8號的時候，我接診了一名急性青光眼的病人，她住院的第二天開始發熱。發熱後馬上做了肺部CT和呼吸道病毒，支原體、衣原體檢測。肺部CT檢測出來是肺部磨玻璃樣病變，符合新型冠狀病毒感染的肺炎表現。” 在病人出現發熱症狀後，醫生開始被要求佩戴N95口罩，而在此前病人尚未發燒時，醫生們並未戴口罩。

李文亮曾兩次做核酸檢測，第二次爲陰性，直到2月1日，他告訴深一度記者，前一天所做的第三次核酸檢測結果爲陽性，至此，方纔確診感染新冠肺炎。

2月2日下午，在與紀錄片導演趙琦的交流中，李文亮表示自己呼吸仍困難，肺功能恢復比較慢，醫生估計還要住院兩週。

李文亮考慮過，等身體康復之後，自己還要繼續上一線參與救治工作，“現在疫情還在擴散，不想當逃兵”，“大家都不去，怎麼辦？”

李文亮父母在他出現症狀後兩天被感染，出現發熱、嘔吐的症狀，肺部CT同樣呈現磨玻璃樣病變。“他們是1月15、16號左右住院治療的，當時牀位已經很緊張了。”目前，李文亮父母已治癒出院。

李文亮同妻子自1月11日起便未見過面，懷有身孕的妻子目前在外地孃家。李文亮此前接受深一度記者採訪時表示，“我每天都和老婆視頻聊天，她每天都在鼓勵我，讓我積極治療，她和兒子都在等着我。我目前呼吸困難，說話不太方便，一般都是她說我聽。”

李文亮醫生凌晨去世，有人因他而“避過一劫”
李文亮醫生在幾天前還表示，身體恢復後就上一線

有人因他而“避過一劫”
2月6日晚上，媒體發佈李文亮去世之後，另一則消息傳來，稱李文亮正在接受ECMO搶救，李文亮曾經就讀學校的校友會同學們也紛紛互相諮詢消息。7日0點38分，武漢中心醫院官微發佈消息，李文亮醫生“目前病危，正在全力搶救中”。

讓李文亮走進人們視線的是一張2019年12月30日的聊天記錄截圖：他在大學同學羣內稱，“華南水果海鮮市場確診了7例SARS，在我們醫院急診科隔離”。此後，他在派出所簽署了一份《訓誡書》。

李文亮認爲，那張被廣泛傳播的截圖的確存在斷章取義，“當時在羣裏一開始說了‘確診7例SARS’，不太準確，後來我又強調是冠狀病毒，具體還在分型。”

1月28日，最高人民法院微信公衆號發佈文章稱，“儘管新型肺炎並不是SARS，但信息發佈者發佈的內容，並非完全捏造，但如果社會公衆聽信了這個‘謠言’，並基於對SARS的恐慌而採取了佩戴口罩、嚴格消毒、避免再去野生動物市場等措施，這對我們今天更好地防控新型肺炎，可能是一件幸事。”

家人都在武漢的張江便自稱是因李文亮的“預警”而獲益的人。“我個人萬分感謝他，讓我一月初就開始讓家人朋友戴口罩。”

帶有上述內容的截圖在1月1日傳到了張江的高中羣，“我是經歷過非典的人”。2003年非典時期，張江正在北京讀大學，他的大學班主任和他的妻子先後確診非典離世，留下一個女兒。

當天，張江在網上下單，給家人購買了300個一次性口罩和3個防毒面罩。家人不信，張江就每天勸說、提醒。現在張江因工作停留在上海，家人在武漢不能下樓。張江稱，一家人“避免了這一劫”。

34歲的李文亮喜歡明星肖戰、《慶餘年》和動漫，愛發微博。去年生日那天，李文亮在微博裏寫道，“今天又是忙碌的一天，患者多了心情難免有些急躁，感謝每個患者對我的體諒……”新的一歲，他希望“能做一個簡單的人，看得清世間繁雜卻不在心中留下痕跡，保持足夠的平常心。”

（文中張江爲化名）",1
197,"援引CNBC報道，由於對新冠病毒疫情相關的廣告被濫用的擔憂，Facebook決定暫時停止醫用口罩的廣告和商業清單。Facebook產品管理總監Rob Leathern發佈推文稱：“我們正密切關注COVID19，我已對相關策略進行了調整以預防有人利用這次公共衛生突發事件。我們將會在未來幾天內推出這些更改。”

在後續推文中寫道：“我們會在未來幾天內逐步推出這項改變，並期望廣告主能夠執行我們的政策。如果你看到了此類不良廣告，可以通過廣告右上角的舉報按鈕來告訴我們，我們的團隊將會及時採取行動。

這項政策公佈的前一天，Facebook公司發言人告訴媒體稱，如果政客發佈的政治廣告包含與新新冠病毒有關的錯誤信息，Facebook將刪除這些廣告。

世界衛生組織週二表示，人們一直在購買口罩和其他設備，導致醫護人員缺乏防護裝備，使生命受到新的冠狀病毒和其他傳染病的威脅。Instagram的負責人亞當·莫塞裏在推特上說：”供應短缺，價格上漲，我們反對人們利用這一公共衛生緊急情況牟利。“

由於疫情，Facebook關閉了其在西雅圖的一家辦公室，並要求該公司在西雅圖的5000名員工在家工作至3月31日。Facebook還限制社交訪客進入其辦公室，並取消了參加一些會議的行程。該公司還取消了原定於5月舉行的F8年度軟件開發者大會，並因新冠病毒退出了其他一些科技行業會議。

衆所周知的是，在發生新冠病毒疫情的國家，都出現了口罩供應短缺的情況，普通大衆在實體商店買不到口罩、洗手液等防疫物資，他們爭相向網上零售商訂購口產品，市場需求的暴增導致了商品價格飛速上漲。如今，這種現象也在美國發生。

需求的激增爲亞馬遜和eBay等各種電子商務網站上的第三方賣家提供了一個機會，他們可以提供傳統零售商銷售的產品。但在這樣做的時候，一些商家定價過高，甚至做出可疑的醫療營銷聲明。

美國一家媒體發現，口罩等價格在網絡賣場的加價幅度高達582%。

亞馬遜上週表示，它因違反與哄擡價格和新冠病毒聲明相關的政策而移除了100多萬件產品。但是許多商品仍然出現在各種網上購物網站上。

亞馬遜、沃爾瑪、eBay和Etsy等在線平臺受到哄擡價格或誤導醫療產品的衝擊。所有公司都表示，他們的平臺上不允許這種活動，他們已經刪除了違反政策的商品上市，或暫停賣家的資格。但媒體仍然能夠找到一些產品無視這些規則的例子，說明問題仍然存在。

美國食品和藥物管理局最近表示，它正在監控任何製造虛假新冠病毒預防和治療聲明的產品的市場。該機構表示，將發佈”針對市場上不符合法律的產品的警告信、扣押令或禁令“。

消費者因爲害怕感染新冠病毒而搶購口罩，儘管疾病控制和預防中心目前不推薦身體健康的人戴口罩。幾個平臺上的第三方賣家利用了這種擔心，故意誤導銷售帶有特定關鍵詞的口罩，如”新冠病毒口罩“或”N95口罩“，這指的是一種能阻擋空氣中微小顆粒的特殊類型的口罩。

亞馬遜包郵購物會員羅喬·薩莫拉親身體驗了這一點。本月早些時候，薩莫拉從第三方賣家那裏購買了一盒10個包裝的3M N95口罩，這樣她在醫院探望生病的兒子時就能保護自己免受細菌侵害，她告訴媒體稱，這些口罩價格約爲20美元，但賣家向薩莫拉收取了100美元的運費，通過快遞將物品從休斯頓運送到她在紐約市的住所。

當物品到達時，她打開盒子，發現面具不是N95口罩，而是”用於建築“的口罩，薩莫拉說。她退回了口罩，但亞馬遜無法給她退款。亞馬遜隨後撤架了商品，並告訴薩莫拉，它將調查賣家爲什麼向她收取100美元的運費。

爲了打擊哄擡物價，eBay週四也宣佈，禁止賣家銷售口罩、消毒溼巾、消毒液等商品。",1
198,"全球領導人團結一致，確保世界各地的每個人都能獲得COVID-19新疫苗、檢測和治療


政府、機構和業界首腦的空前聚會進一步鞏固了爲所有人加快研發和交付使用的承諾

上週，國家元首和全球衛生領導人做出了前所未有的承諾，共同努力加快COVID-19新疫苗，檢測方法和治療辦法的研發和生產，並確保在全球實現公平可及。

COVID-19大流行已使300多萬人受到感染，造成逾20萬人死亡。這一大流行病正在給世界各地的家庭、社會、衛生系統和經濟造成巨大損失。只要這種病毒對任何國家構成威脅，整個世界便都處於危險之中。

因此，在遵循現有措施使人們保持身體距離並檢測和追蹤檢測呈陽性人員的所有接觸者的同時，迫切需要具有創新性的COVID-19疫苗、診斷製劑和治療辦法。

世衛組織總幹事譚德塞博士說：“我們只有團結，才能阻止COVID-19傳播。各國、衛生合作伙伴、生產商和私立部門必須共同行動，並確保科學和研究成果惠及所有人”。

相關工作已經開始。自今年1月以來，世衛組織一直與來自數百家機構的研究人員合作，開發和測試疫苗，使測定方法標準化以及使創新性試驗設計的監管方法標準化，並確定候選疫苗的優先標準。本組織已對世界各地正在使用的診斷方法開展了預認證，還有更多正處在這一過程中。還在協調開展一項全球試驗，評估用於COVID-19的四種療法的安全性和有效性。

目前面臨的挑戰是加快和協調流程，以確保一旦產品被認爲安全有效，便可以供世界上數十億有需要的人們使用。過去的經驗，例如在艾滋病毒治療的早期，以及在2009年針對H1N1流感疫情的疫苗部署過程中的經驗表明，即使有了工具，也不是所有人都能平等獲得。

因此，各方領導人通過由世界衛生組織、法國總統、歐盟委員會主席和比爾及梅林達·蓋茨基金會共同主辦的虛擬會議聚在一起。參加這次會議的有聯合國祕書長、非盟委員會主席、二十國集團主席、法國、南非、德國、越南、哥斯達黎加、意大利、盧旺達、挪威、西班牙、馬來西亞和英國（由首席大臣代表）的國家元首。

流行病防範創新聯盟（CEPI）、全球疫苗免疫聯盟、全球基金、國際藥品採購機制、威康信託基金、國際紅十字與紅新月運動（IFRC）、國際製藥廠商協會聯合會（IFPMA）、發展中國家疫苗生產廠家網絡（DCVMN）和國際仿製藥和生物仿製藥協會（IGBA）的衛生領導人承諾，在保護全球各地人民免遭COVID-19帶來的痛苦及其破壞性的社會和經濟後果的共同願景指導下，共同發起這一開創性的合作計劃。參與這項計劃的還有兩位特使：全球疫苗免疫聯盟理事會主席恩戈齊·奧孔約-伊維拉（NgoziOkonjo-Iweala）和葛蘭素史克前首席執行官安偉傑爵士（Sir Andrew Witty）。

他們承諾在空前合作基礎上努力實現全球公平可及。他們同意大力統一發聲，以過去的經驗爲基礎，對世界、社區和彼此負責。

譚德塞博士指出：“我們的共同承諾是確保所有人都能獲得所有工具來預防、檢測、治療和戰勝COVID-19。沒有哪個國家和組織能夠獨自做到這一點。‘獲取COVID-19工具加速計劃’集合了幾個組織的綜合力量，可以快速、大規模地開展工作”。

衛生領導人呼籲國際社會和政治領導人支持這一里程碑式的合作計劃，並呼籲各捐助方在2020年5月4日啓動的認捐倡議中，提供必要的資源，以加快實現這一計劃的各項目標。這項由歐洲聯盟牽頭的倡議旨在調動必要的大量資源，加快保護全世界免受COVID-19影響的工作。",1
199,"COVID19提醒人們新興傳染病的挑戰

在冠狀病毒病2019(COVID-19)，造成一種新的冠狀呼吸道疾病，對全球公共衛生，科研和醫學界的複雜挑戰的情況下出現較快增長，寫信的美國國立衛生研究院的國立聯邦科學家過敏和傳染病(NIAID)和疾病控制與預防中心(CDC)。他們的評論發表在《新英格蘭醫學雜誌》上。

NIAID主任Anthony S. Fauci，醫學博士，NIAID臨牀研究和特殊項目副主任H. Clifford Lane，醫學博士和CDC主任Robert R. Redfield，醫學博士在最近發表的關於早期傳播的報告中分享了他們的觀點。動態的COVID-19。該報告提供了有關中國湖北省武漢市首批425例病例的詳細臨牀和流行病學信息。

作者指出，爲應對疫情，美國和其他國家/地區制定了臨時旅行限制措施，這可能在一定程度上減慢了COVID-19的傳播速度。不過，他們補充說，鑑於病毒傳播的明顯效率，每個人都應該爲COVID-19做好準備，以便在包括美國在內的世界各地立足。官員們寫道，如果這種疾病開始在美國社區蔓延，遏制可能不再是一個現實的目標，並且應對工作可能需要轉變爲各種緩解策略，其中包括隔離患病者在家，關閉學校並鼓勵遠程辦公。

博士Fauci，Lane和Redfield指出了針對COVID-19的許多研究工作。這些包括許多正在進行早期臨牀試驗的候選疫苗，以及已經在測試候選療法的臨牀試驗，包括由NIAID贊助的實驗性抗病毒藥物瑞姆昔韋的試驗，該試驗於2020年2月21日開始招募參與者。

“ COVID-19疫情完全提醒人們正在出現和重新出現傳染性病原體的挑戰，以及需要進行持續監測，及時診斷和強有力的研究以瞭解新生物的基本生物學及其對我們的敏感性的需求以制定有效的對策。”",1
200,"世衛組織關於COVID-19病例超過10萬例的聲明

截至3月7日，世衛組織的報告顯示全球COVID-19確診病例已超過10萬例。在我們紀念這一嚴峻時刻之際，世衛組織提醒所有國家和社區，通過實施強有力的遏制和控制活動，可以顯著減緩甚至扭轉這一病毒的傳播。
 
中國和其他國家的行動證明，可以通過採取普遍適用的行動來減緩病毒的傳播和減少影響，例如：通過全社會努力來查找和治療患者，追蹤接觸者，讓醫院和診所做好患者激增的準備，培訓衛生工作者。
 
世衛組織呼籲所有國家繼續做出努力，以有效限制病例數量和減緩病毒傳播。
 
所有遏制病毒和減緩傳播的努力都可以挽救生命。這些努力爲衛生系統和整個社會提供了寶貴的準備時間，使研究人員有更多的時間確定有效治療方法和開發疫苗。
 
不採取控制措施，任由疫情蔓延，不應是任何政府的選擇，這不僅會傷害本國公民，還會影響到其他國家。
 
我們必須利用一切機會來阻止、遏制、控制、拖延和減少這一病毒帶來的影響。無論在家裏、社區、醫療衛生系統、工作場所還是在交通系統，每個人都能貢獻一份力量，保護自己，保護他人。
 
各級和各行各業的領袖必須挺身而出，在全社會實現這一承諾。
 
世衛組織將繼續與所有國家、合作伙伴和專家網絡合作，協調國際應對，制定指導方針，分發物資，分享知識，並向人們提供保護自己和他人所需的信息。
 ",1
201,"10月15日，世界衛生組織公佈了全球“團結”臨牀試驗結果。這是一項在全球範圍內開展的新冠藥物臨牀試驗，研究瑞德西韋，羥氯喹，克力芝，β干擾素這4種藥物治療新冠患者的住院死亡率等療效指標，30個國家、405家醫院、11266名新冠患者參加。其中，瑞德西韋2750人，羥氯喹954人，克力芝1411人，克力芝+β干擾素651人，4088人不使用研究藥物。報告了1253例死亡(平均第8天，IQR 4-14)。
臨牀試驗結果顯示：瑞德西韋，羥氯喹，克力芝，β干擾素這4種藥物均不能降低新冠患者的死亡率、開始通氣時間或住院時間，治療新冠無效或療效甚微。

臨牀研究報告在評審後在醫學雜誌上發表，已在預印本平臺medRxiv登載，網址：https://www.medrxiv.org/content/10.1101/2020.10.15.20209817v1。
世界衛生組織說，團結試驗的全球平臺已準備好快速評估有希望的新治療方案，有近500家醫院可以作爲試驗地點開放。正在考慮對新的抗病毒藥物、免疫調節劑和抗SARSCOV-2病毒單克隆抗體進行評估。",1
202,"據外媒報道，“環保少女”格蕾塔·桑伯格(Greta Thunberg)呼籲其他年輕的氣候活動人士避免參加大規模抗議活動，與此同時建議將他們的示威活動轉移到網上從而遏制新冠病毒的傳播。在過去的一年半里，桑伯格激發了來自全球成千上萬的學生抗議人類在氣候變化問題上的不作爲。

因新冠疫情爆發“環保少女”呼籲將氣候抗議活動轉移到線上
另外她鼓舞了許多人蔘與到大規模的示威活動，比如去年在紐約和馬德里舉行的聯合國氣候大會。現在，她則要求人們呆在家裏。

在Twitter上，桑伯格邀請人們加入到一場數字罷工中，他們將自己的一張照片並附上標籤#ClimateStrikeOnline一起發佈。就像她在氣候變化問題上所做的一樣，桑伯格敦促人們在專家和科學背後團結起來來解決由新冠病毒引起的公共衛生危機。

因新冠疫情爆發“環保少女”呼籲將氣候抗議活動轉移到線上
“我們必須找到新的方式來提高公衆意識並倡導不需要太多人蔘與的變革，”桑伯格在Twitter上寫道，“聽地方當局的。”",1
203,"據美媒報道，一段來自“哈特島項目”(HartIslandProject)的無人機視頻顯示，4月2日，在新冠疫情期間，囚犯們在集體掩埋屍體。“哈特島項”目是一個引導公衆參觀紐約哈特島公共墓地的宣傳組織。

視頻顯示，哈特島上的集體墓道內堆放着一些木製棺材，這裏幾十年來一直是紐約的公共墓地。視頻中可以看到囚犯和一輛警車。前囚犯文森特·明格朗對視頻進行了解說。在2月18日獲釋之前，明格朗曾因不服從一項法庭命令而在賴克斯島監獄服刑6個月。

在視頻中，明格朗表示，監獄只在星期四請囚犯幫忙掩埋屍體，每次掩埋的屍體數量在11具到24具不等。“哈特島項目”負責人梅琳達·亨特(MelindaHunt)告訴記者，4月2日（週四）掩埋了23具屍體。目前尚未確認當天的屍體是來自新冠肺炎死者。

明格朗說，他曾在卸載棺材的卡車上工作，他的工作是在棺材的外面寫上死者的名字，並繪製地圖。然後他會把屍體交給三名囚犯，他們會再把屍體交給三個站在埋葬地點的囚犯。棺材將被堆放三層，他們會“繼續反覆這個過程，直到卡車空了。”

無人機視頻顯示，疫情期間囚犯在紐約無人島大量埋葬屍體
明格朗稱，一旦棺材被放進墓穴，他們就會用沙子和泥土把棺材填滿，“我們會離開墓地，直到下週再來埋葬。”

明格朗在視頻中說：“我必須說，我們爲我們所做的事感到驕傲，我們知道我們是唯一在那裏面對他們的一羣人，這其中有那麼多的故事。我們不認識這些人，我們沒有見過這些人，他們被放在一個盒子裏。我們只知道名字和死亡日期，但我們一直在想，這個人是不是給我端過咖啡，是不是一棟樓裏的看門人，或者這個人一生中做了什麼，最終卻孤獨地來到這裏？我們盡了最大努力，帶着尊重小心地處理屍體。”

據報道，囚犯們可以得到每小時6美元的喪葬費和一套個人防護裝備(PPE)。據悉，這一提議是針對那些已被定罪的囚犯，而不是那些等待審判的犯人。從視頻中可以聽到，考慮到一些紐約監獄或拘留所在疫情爆發期間釋放囚犯，明格朗表達了對缺乏可用工人表示擔憂。

無人機視頻顯示，疫情期間囚犯在紐約無人島大量埋葬屍體
“哈特島項目”發佈了這段視頻，以鼓勵公衆參觀該島。去年11月，該島變成了可進入的公園。“哈特島項目”負責人表示：“哈特島是一個美麗的地方，埋葬活動也是帶着尊重的。我認爲紐約人不應該害怕哈特島的葬禮。公園管理部門將恢復這裏的景觀，它將成爲我們最喜愛的公園之一。”

4月7日，紐約州州長科莫表示，自4月6日以來，紐約市新增731名死亡病例，紐約市已被宣佈成爲新冠病毒的疫情中心。",1
204,"第73屆世界衛生大會閉幕 通過應對新冠肺炎疫情決議

中新社布魯塞爾5月19日電 日內瓦消息：以視頻會議方式舉行的第73屆世界衛生大會19日閉幕，會議通過應對新冠肺炎疫情決議，確認世衛組織的關鍵領導作用，呼籲成員國向世衛組織提供可持續資金。

受新冠肺炎疫情影響，本屆世界衛生大會會期縮短爲18至19日兩天，並有史以來首次以視頻會議的方式舉行。繼18日選舉大會主席、副主席後，成員國19日在大會閉幕前夕通過應對新冠肺炎疫情決議。

據世衛組織官網公佈的決議草案，決議確認世衛組織的關鍵領導作用，以及加強多邊合作應對新冠肺炎大流行及其廣泛負面影響的重要性；認識到新冠疫苗需爲全球公共衛生公益服務，開展大規模免疫接種疫苗工作，以結束新冠肺炎大流行。

決議呼籲根據國情考慮落實世衛組織的指導建議，促進私營部門和政府爲研發提供資金並與世衛組織分享有關信息，同時向世衛組織提供可持續資金，確保世衛組織充分滿足公共衛生需求，不讓任何人掉隊。

決議要求查找新冠病毒的動物源頭和向人類的傳播途徑，包括中間宿主的可能作用，以減少今後發生類似事件的風險；與會員國協商，適當時儘早逐步啓動公正、獨立和全面評估進程，回顧總結在世衛組織協調下國際衛生領域應對疫情的經驗教訓。

現任世衛組織總幹事譚德塞在閉幕致辭中感謝成員國通過這一決議，表示世衛組織致力於透明度、問責制和持續改進，“我們比任何人都渴望問責制”，自己將在適當時儘早啓動評估進程。

他重申，18日世衛組織獨立監督諮詢委員會發布了應對疫情(從疫情暴發至今年4月)首份報告，向世衛組織祕書處和會員國都提出若干建議，“總結和吸取教訓是世衛組織的DNA”，世衛組織將認真對待這些建議，也希望建議得到成員國的重視。(完)",1
